Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
53,30374,1,40,40,40,40.0,0.0,296,296,296.0,0.0,11062.09258,65.84578916,30374.0,0.0,30374,30374,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,32.92289458,32.92289458,40,296,125.3333333,147.8016689,21845.33333,0,0,0,188.0,40,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,260,2,76,38,38,38.0,0.0,148,148,148.0,0.0,1430769.231,15384.61538,86.66666667,66.97263123,164,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,64,64,7692.307692,7692.307692,38,148,82.0,60.24948133,3630.0,0,0,0,102.5,76,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,4601759,11,703,267,0,63.90909091,97.64983824,1448,0,359.0909091,569.9183195,1011.13509,4.780780567,219131.381,487151.5748,2003977,3,4475252,447525.2,660715.5678,2003977,182,1505167,150516.7,242585.894,811451,3,376,360,2.390390283,2.390390283,0,1448,202.3043478,419.1679458,175701.7668,0,1,0,211.5,703,29200,252,4,32,0.0,0,0,0.0,0,0,Normal Traffic
80,68845478,5,323,311,0,64.6,137.7744534,4344,0,1656.428571,1760.597234,173.1123139,0.174303387,6258679.818,20700000.0,68700000,3,68700000,17200000.0,34300000.0,68700000,3,68800000,11500000.0,28000000.0,68700000,48,144,232,0.072626411,0.101676976,0,4344,917.2307692,1499.007291,2247022.859,1,0,0,993.6666667,323,0,235,2,20,9988.0,9988,9988,68700000.0,68700000,68700000,DoS
53,71270,2,64,32,32,32.0,0.0,82,82,82.0,0.0,3199.102006,56.1245966,23756.66667,41104.4583,71220,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,40,40,28.0622983,28.0622983,32,82,52.0,27.38612788,750.0,0,0,0,65.0,64,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
33579,9,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,222222.222222222,9.0,0.0,9,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,111111.111111111,111111.111111111,0,0,0.0,0.0,0.0,0,0,1,0.0,0,357,330,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,5399821,8,363,188,0,45.375,71.53208571,1858,0,571.0,852.3797276,701.6899264,2.592678535,415370.8462,1283896.551,4679299,3,5399821,771403.0,1727596.027,4679299,3,635778,127155.6,131930.9585,287783,218,184,132,1.481530591,1.111147944,0,1858,252.6,578.4332039,334584.9714,0,1,0,270.6428571,363,8192,110,6,20,0.0,0,0,0.0,0,0,Normal Traffic
443,479827,7,371,196,0,53.0,77.13408239,1376,0,814.3333333,667.5979828,10956.03207,27.09309814,39985.58333,70624.05246,157214,49,479827,79971.16667,87268.66473,163013,203,316385,63277.0,85900.82089,157487,50,152,132,14.5885913,12.50450683,0,1376,375.5,574.3642305,329894.2692,0,1,0,404.3846154,371,8192,237,6,20,0.0,0,0,0.0,0,0,Normal Traffic
53942,3,2,37,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,0,1,34.0,37,946,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,114538,1,43,43,43,43.0,0.0,231,231,231.0,0.0,2392.219176,17.46145384,114538.0,0.0,114538,114538,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,8.73072692,8.73072692,43,231,105.6666667,108.5418506,11781.33333,0,0,0,158.5,43,-1,-1,0,40,0.0,0,0,0.0,0,0,Normal Traffic
443,5572233,9,342,185,0,38.0,68.98006959,2282,0,906.0,953.1505652,1036.927207,2.691919021,398016.6429,1338084.786,5042848,7,5572233,696529.125,1757466.707,5042848,18,402221,80444.2,123283.3173,283026,50,296,200,1.615151412,1.076767608,0,2282,361.125,703.8928777,495465.1833,0,1,0,385.2,342,29200,237,3,32,529367.0,529367,529367,5042848.0,5042848,5042848,Normal Traffic
443,420503,5,933,652,0,186.6,275.598984,712,2,149.0,280.5508866,4344.796589,26.1591475,42050.3,47955.50671,109292,1,306700,76675.0,54021.6118,135785,30387,311305,62261.0,83639.62813,166803,1,112,124,11.89052159,14.26862591,0,712,152.25,256.9942076,66046.02273,0,1,0,166.0909091,933,8192,31296,4,20,0.0,0,0,0.0,0,0,Normal Traffic
40467,24,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,41666.66667,41666.66667,0,0,0.0,0.0,0.0,0,0,1,0.0,0,126,585,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,60567,1,59,59,59,59.0,0.0,111,111,111.0,0.0,2806.808988,33.02128222,60567.0,0.0,60567,60567,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,16.51064111,16.51064111,59,111,76.33333333,30.022214,901.3333333,0,0,0,114.5,59,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,115619963,27,1378,664,0,51.03703704,144.5354578,1418,0,477.2727273,634.9436557,102.733124,0.423802246,2408749.229,4241398.6,10000000,1,116000000,4446921.654,4977828.594,10100000,1,111000000,5280757.571,5134443.356,10100000,4,872,712,0.233523687,0.190278559,0,1418,237.56,479.5689034,229986.3331,0,1,0,242.4081633,1378,29200,367,5,32,71965.27273,331228,36927,10000000.0,10000000,9960038,Normal Traffic
443,253630,7,376,201,0,53.71428571,78.68653906,1460,0,541.1428571,661.7178222,16417.61621,55.19851753,19510.0,23844.44375,66048,43,246392,41065.33333,23302.89234,66196,205,201355,33559.16667,45582.36667,117428,191,152,152,27.59925876,27.59925876,0,1460,277.6,505.5754571,255606.5429,0,1,0,297.4285714,376,8192,60,6,20,0.0,0,0,0.0,0,0,Normal Traffic
443,60883550,17,770,462,0,45.29411765,119.2600964,1448,0,398.6428571,603.3068625,104.313891,0.509168733,2029451.667,4052489.409,10000000,8,60900000,3805221.875,4987955.329,10100000,225,60800000,4679401.769,5166290.337,10100000,49,552,456,0.279221563,0.22994717,0,1448,198.46875,438.418123,192210.4506,0,1,0,204.8709677,770,29200,114,3,32,150041.3333,647920,50352,9997091.167,10000000,9879772,Normal Traffic
53,27561,2,90,45,45,45.0,0.0,164,164,164.0,0.0,15166.3582598599,145.1326149269,9187.0,15908.0207128354,27556,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,40,40,72.5663074634,72.5663074634,45,164,92.6,65.1789843431,4248.3,0,0,0,115.75,90,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
63944,52,1,6,6,6,6.0,0.0,6,6,6.0,0.0,230769.230769231,38461.5384615385,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,19230.7692307692,19230.7692307692,6,6,6.0,0.0,0.0,0,0,1,9.0,6,114,253,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,176,2,84,42,42,42.0,0.0,105,105,105.0,0.0,1670454.54545455,22727.2727272727,58.6666666667,96.4174949547,170,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,64,11363.6363636364,11363.6363636364,42,105,67.2,34.5065211228,1190.7,0,0,0,84.0,84,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,704617,8,382,201,0,47.75,74.77728838,2920,0,877.0,1389.081711,5520.729701,17.03052864,64056.09091,98087.43005,328010,51,704617,100659.5714,109712.6358,328010,12612,423775,141258.3333,235542.6858,413176,206,172,92,11.35368576,5.676842881,0,2920,299.2307692,804.0799249,646544.5256,0,1,0,324.1666667,382,8192,60,7,20,0.0,0,0,0.0,0,0,Normal Traffic
53,23957,2,78,39,39,39.0,0.0,167,167,167.0,0.0,17197.4788162124,166.9658137496,7985.6666666667,13825.5182301906,23950,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,40,83.4829068748,83.4829068748,39,167,90.2,70.1084873607,4915.2,0,0,0,112.75,78,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,5872035,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.68119485,1957345.0,3316328.151,5786392,23,5872035,2936017.5,4031038.276,5786392,85643,0,0.0,0.0,0,0,104,40,0.510896137,0.170298712,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,17898,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,6211155,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.644002605,2070385.0,3375521.87,5965525,91,6211155,3105577.5,4044576.542,5965525,245630,0,0.0,0.0,0,0,104,44,0.483001954,0.161000651,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,4380,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,75234382,23,993,355,0,43.17391304,104.1308845,3381,0,811.1666667,1000.012382,336.6545897,0.704465147,1446815.038,3503308.422,10200000,4,71600000,3253761.318,4847672.954,10200000,40,75200000,2592970.517,4416483.082,10200000,4,744,968,0.30571129,0.398753857,0,3381,469.037037,837.1347351,700794.5646,0,1,0,477.8867925,993,29200,12579,4,32,72632.28571,278745,38148,10200000.0,10200000,9956001,Normal Traffic
53155,4,2,247,216,31,123.5,130.8147545195,0,0,0.0,0.0,61750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,40,0,500000.0,0.0,31,216,154.3333333333,106.8097998001,11408.3333333333,0,0,1,231.5,247,60,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,61004820,14,1081,702,0,77.21428571,188.6837723,1483,0,299.7692308,571.2735996,81.60010963,0.442587979,2346339.231,4277764.137,10000000,79,61000000,4692678.462,5186358.389,10100000,182,60900000,5076750.833,5234589.309,10100000,248,292,344,0.229490063,0.213097916,0,1483,177.7857143,419.2460037,175767.2116,0,1,0,184.3703704,1081,8192,115,13,20,118006.0,288144,83507,10000000.0,10000000,9993882,Normal Traffic
38104,275,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7272.727273,275.0,0.0,275,275,275,275.0,0.0,275,275,0,0.0,0.0,0,0,64,0,7272.727273,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,71,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,89461681,8,56,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,130.3015981,0.134135642,8132880.091,24000000.0,80100000,1,88200000,12600000.0,29900000.0,80100000,219,1286165,428721.6667,737748.9066,1280596,327,172,92,0.089423761,0.044711881,0,8760,897.1538462,2488.507044,6192667.308,0,0,1,971.9166667,56,256,229,6,20,900.0,900,900,44100000.0,80100000,8032564,DDoS
443,110277575,19,3815,3269,0,200.7894737,748.1443398,1493,0,457.9166667,669.4155736,134.252136,0.38992515,2625656.548,4439543.828,10000000,4,100000000,5577618.444,5114329.097,10000000,440,110000000,4793676.13,5106766.207,10000000,4,392,488,0.172292508,0.217632642,0,3269,336.4772727,702.1333766,492991.2785,0,1,0,344.3023256,3815,8192,8185,13,20,36084.72727,165989,22873,9989149.364,10000000,9857179,Normal Traffic
443,2957877,8,716,364,0,89.5,133.7577768,1840,0,617.0,752.1040487,2119.42552,5.747365425,184867.3125,442468.8835,1812287,1,1145589,163655.5714,110780.7858,300316,45802,2880132,360016.5,691707.8336,2003730,1,172,192,2.704642553,3.042722872,0,1840,348.2777778,591.9783189,350438.3301,0,1,0,368.7647059,716,8192,33,7,20,0.0,0,0,0.0,0,0,Normal Traffic
53,48632,1,56,56,56,56.0,0.0,118,118,118.0,0.0,3577.89110051,41.1251850633,48632.0,0.0,48632,48632,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,32,20.5625925317,20.5625925317,56,118,76.6666666667,35.7957166898,1281.3333333333,0,0,0,115.0,56,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53895,39,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,25641.02564,25641.02564,0,0,0.0,0.0,0.0,0,0,1,0.0,0,379,1324,0,32,0.0,0,0,0.0,0,0,Normal Traffic
38650,44,1,6,6,6,6.0,0.0,6,6,6.0,0.0,272727.2727,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,22727.27273,22727.27273,6,6,6.0,0.0,0.0,0,0,1,9.0,6,66,313,0,20,0.0,0,0,0.0,0,0,Normal Traffic
59663,44,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,22727.27273,22727.27273,0,0,0.0,0.0,0.0,0,0,1,0.0,0,368,356,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,25479,2,70,35,35,35.0,0.0,51,51,51.0,0.0,6750.657404,156.9920327,8493.0,14705.97746,25474,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,64,64,78.49601633,78.49601633,35,51,41.4,8.76356092,76.8,0,0,0,51.75,70,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,57378,2,12,6,6,6.0,0.0,31,31,31.0,0.0,749.4161525,52.28484785,28689.0,40322.05709,57201,177,57378,57378.0,0.0,57378,57378,0,0.0,0.0,0,0,40,20,34.85656523,17.42828262,6,31,12.25,12.5,156.25,0,0,1,16.33333333,12,63877,52560,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,23402,1,48,48,48,48.0,0.0,224,224,224.0,0.0,11622.93821,85.46278096,23402.0,0.0,23402,23402,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,42.73139048,42.73139048,48,224,106.6666667,101.6136474,10325.33333,0,0,0,160.0,48,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,86068168,6,323,323,0,53.83333333,131.8641978,5792,0,1656.428571,2118.227235,138.4716356,0.151043066,7172347.333,24800000.0,85900000,1,85900000,17200000.0,38400000.0,85900000,1,201524,33587.33333,68082.61393,170250,2,200,232,0.069712184,0.081330882,0,5792,851.2857143,1666.094347,2775870.374,0,0,1,916.7692308,323,251,235,1,32,6.0,6,6,85900000.0,85900000,85900000,DoS
443,6837134,1,6,6,6,6.0,0.0,6,6,6.0,0.0,1.755121371,0.292520229,6837134.0,0.0,6837134,6837134,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,0.146260114,0.146260114,6,6,6.0,0.0,0.0,0,0,1,9.0,6,65535,65535,0,20,0.0,0,0,6837134.0,6837134,6837134,Normal Traffic
53,60747,1,49,49,49,49.0,0.0,220,220,220.0,0.0,4428.2022157473,32.9234365483,60747.0,0.0,60747,60747,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,16.4617182742,16.4617182742,49,220,106.0,98.7268960314,9747.0,0,0,0,159.0,49,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,147568,3,332,332,0,110.6666667,191.6802894,7240,0,1932.5,2695.639126,80823.75583,60.98883227,18446.0,46936.49521,134163,54,12991,6495.5,7773.224846,11992,999,147514,29502.8,58771.92201,134163,72,104,200,20.32961076,40.65922151,0,7240,1192.7,2226.72106,4958286.678,0,1,0,1325.222222,332,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
443,115393713,55,1239,449,0,22.52727273,88.3880029,4344,0,1703.083333,1102.532924,1250.484071,1.204571691,836186.3261,2773558.703,10200000,3,115000000,2136920.611,4140589.722,10200000,3,113000000,1357092.627,3484001.683,10200000,48,1768,2696,0.476629086,0.727942605,0,4344,1030.7,1188.240575,1411915.665,0,1,0,1038.115108,1239,29200,1006,5,32,47081.63636,285989,23100,10200000.0,10200000,9998938,Normal Traffic
53,31154,1,43,43,43,43.0,0.0,78,78,78.0,0.0,3883.9314373756,64.1972138409,31154.0,0.0,31154,31154,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,32.0986069205,32.0986069205,43,78,54.6666666667,20.2072594216,408.3333333333,0,0,0,82.0,43,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,64881126,11,1031,581,0,93.72727273,180.1699703,2920,0,703.7272727,945.1396818,135.2011061,0.339081661,3089577.429,14100000.0,64700000,0,204121,20412.1,33544.8105,110612,75,64900000,6485846.0,20400000.0,64700000,49,232,232,0.169540831,0.169540831,0,2920,381.3913043,721.6182407,520732.8854,0,1,0,398.7272727,1031,65535,0,10,20,204121.0,204121,204121,64700000.0,64700000,64700000,Normal Traffic
53,497,2,64,32,32,32.0,0.0,266,266,266.0,0.0,1199195.171,8048.289738,165.6666667,242.9080759,445,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,64,64,4024.144869,4024.144869,32,266,125.6,128.1670785,16426.8,0,0,0,157.0,64,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,153,2,66,33,33,33.0,0.0,89,89,89.0,0.0,1594771.24183007,26143.7908496732,51.0,83.1384387633,147,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,13071.8954248366,13071.8954248366,33,89,55.4,30.6724632203,940.8,0,0,0,69.25,66,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,269605,2,72,36,36,36.0,0.0,109,109,109.0,0.0,1075.647707,14.83652009,89868.33333,155610.6216,269552,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,64,64,7.418260047,7.418260047,36,109,65.2,39.9837467,1598.7,0,0,0,81.5,72,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,62465310,4,104,46,6,26.0,23.09401077,64,6,38.6,21.65178976,4.754639015,0.14407997,7808163.75,20700000.0,58900000,1,59100000,19700000.0,34000000.0,58900000,77928,62400000,15600000.0,29000000.0,59000000,1,80,100,0.064035542,0.080044428,6,64,34.3,21.02934458,442.2333333,0,0,1,38.11111111,104,252,363,3,20,77939.0,77939,77939,58900000.0,58900000,58900000,Normal Traffic
57425,49,1,6,6,6,6.0,0.0,6,6,6.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,20408.16327,20408.16327,6,6,6.0,0.0,0.0,0,0,1,9.0,6,335,258,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,115,2,12,6,6,6.0,0.0,0,0,0.0,0.0,104347.8261,17391.30435,115.0,0.0,115,115,115,115.0,0.0,115,115,0,0.0,0.0,0,0,40,0,17391.30435,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,16242,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,98356666,5,362,350,0,72.4,155.2121129,5792,0,1656.428571,2429.118623,121.5677644,0.122004949,8941515.091,29700000.0,98300000,37,98400000,24600000.0,49200000.0,98300000,990,98400000,16400000.0,40200000.0,98400000,48,144,232,0.050835395,0.071169553,0,5792,920.2307692,1908.836476,3643656.692,1,0,0,996.9166667,362,0,235,2,20,12960.0,12960,12960,98300000.0,98300000,98300000,DoS
80,63113222,7,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110911783,10500000.0,11900000.0,32100000,997243,63100000,10500000.0,11900000.0,32100000,997243,0,0.0,0.0,0,0,280,0,0.110911783,0.0,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,-1,0,40,7009383.0,7009383,7009383,18700000.0,32100000,8007743,DoS
53,46547,4,120,30,30,30.0,0.0,132,132,132.0,0.0,8249.726083,128.9019701,9309.4,15442.49184,35624,3,35675,11891.66667,20552.81587,35624,3,3,3.0,0.0,3,3,80,40,85.9346467,42.96732335,30,132,59.14285714,49.77090372,2477.142857,0,0,0,69.0,120,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
49528,36,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,55555.5555555556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,27777.7777777778,27777.7777777778,0,0,0.0,0.0,0.0,0,0,1,0.0,0,105,229,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,199,2,70,35,35,35.0,0.0,97,97,97.0,0.0,1326633.166,20100.50251,66.33333333,73.2416093,147,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,40,40,10050.25126,10050.25126,35,97,59.8,33.95879857,1153.2,0,0,0,74.75,70,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,115753813,22,963,554,0,43.77272727,126.9840379,1448,0,225.7777778,472.4404171,43.42837501,0.345560971,2968046.487,4530918.254,10000000,4,116000000,5512086.333,4963962.818,10000000,4,111000000,6538505.059,4896763.778,10000000,48,712,584,0.190058534,0.155502437,0,1448,122.6097561,334.5286892,111909.4439,0,1,0,125.675,963,29200,290,4,32,92888.18182,678415,34277,10000000.0,10000000,9996252,Normal Traffic
52201,54,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,18518.51852,18518.51852,0,0,0.0,0.0,0.0,0,0,1,0.0,0,905,229,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,235,2,76,38,38,38.0,0.0,122,122,122.0,0.0,1361702.128,17021.2766,78.33333333,131.355751,230,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,64,64,8510.638298,8510.638298,38,122,71.6,46.00869483,2116.8,0,0,0,89.5,76,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,115981006,22,868,410,0,39.45454545,95.34485142,2393,0,627.2173913,800.7733737,131.8664196,0.387994565,2635931.955,4368795.688,10000000,3,116000000,5522905.048,4952584.003,10000000,3,111000000,5034293.727,5102197.676,10000000,48,452,604,0.189686232,0.198308333,0,2393,332.4782609,637.6293155,406571.144,0,1,0,339.8666667,868,8192,123,21,20,67789.5,569168,22008,9597294.083,10000000,5204480,Normal Traffic
80,354,2,12,6,6,6.0,0.0,0,0,0.0,0.0,33898.3050847458,5649.7175141243,354.0,0.0,354,354,354,354.0,0.0,354,354,0,0.0,0.0,0,0,40,0,5649.7175141243,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,16210,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,30712,2,66,33,33,33.0,0.0,90,90,90.0,0.0,8009.898411,130.2422506,10237.33333,17685.69643,30659,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,40,64,65.12112529,65.12112529,33,90,55.8,31.22018578,974.7,0,0,0,69.75,66,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
51543,10008,2,6,6,0,3.0,4.242640687,0,0,0.0,0.0,599.5203837,199.8401279,10008.0,0.0,10008,10008,10008,10008.0,0.0,10008,10008,0,0.0,0.0,0,0,52,0,199.8401279,0.0,0,6,2.0,3.464101615,12.0,0,0,1,3.0,6,31,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,31462,2,66,33,33,33.0,0.0,139,139,139.0,0.0,10933.82493,127.1374992,10487.33333,18112.64159,31402,12,12,12.0,0.0,12,12,48,48.0,0.0,48,48,64,64,63.5687496,63.5687496,33,139,75.4,58.0585911,3370.8,0,0,0,94.25,66,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,50228,2,84,42,42,42.0,0.0,102,102,102.0,0.0,5733.853627,79.63685594,16742.66667,28993.08715,50221,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,64,40,39.81842797,39.81842797,42,102,66.0,32.86335345,1080.0,0,0,0,82.5,84,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5456127,3,12,6,0,4.0,3.464101615,0,0,0.0,0.0,2.199362295,0.733120765,1818709.0,3129536.453,5432361,143,5456127,2728063.5,3824454.201,5432361,23766,0,0.0,0.0,0,0,72,32,0.549840574,0.183280191,0,6,2.4,3.286335345,10.8,0,1,0,3.0,12,8192,65535,2,20,0.0,0,0,0.0,0,0,Normal Traffic
80,3063713,3,6,6,0,2.0,3.464101615,6,0,2.0,3.464101615,3.916815968,1.958407984,612742.6,901800.6266,2024186,56,1039527,519763.5,701944.1946,1016113,23414,3040386,1520193.0,712832.9319,2024242,1016144,84,84,0.979203992,0.979203992,0,6,1.714285714,2.927700219,8.571428571,0,1,0,2.0,6,8192,29,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,5767019,7,635,517,0,90.71428571,190.7072051,168,0,42.0,84.0,139.2400476,1.907397912,576701.9,1771047.138,5616662,4,5767019,961169.8333,2318006.006,5692638,4,113846,37948.66667,37954.02527,76551,678,232,136,1.213798671,0.693599241,0,517,66.91666667,150.8487854,22755.35606,0,1,0,73.0,635,29200,340,3,32,150353.0,150353,150353,5616662.0,5616662,5616662,Normal Traffic
53,2200,1,65,65,65,65.0,0.0,81,81,81.0,0.0,66363.63636,909.0909091,2200.0,0.0,2200,2200,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,40,454.5454545,454.5454545,65,81,70.33333333,9.237604307,85.33333333,0,0,0,105.5,65,-1,-1,0,40,0.0,0,0,0.0,0,0,Normal Traffic
1050,42,1,0,0,0,0.0,0.0,6,6,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,23809.52381,23809.52381,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
63738,463112,6,11607,7215,0,1934.5,3123.682298,20,6,13.0,9.899494937,25119.19363,17.27443901,66158.85714,174628.5201,462179,3,463112,92622.4,206588.5864,462179,3,180,180.0,0.0,180,180,144,40,12.95582926,4.318609753,0,7215,1292.555556,2650.585648,7025604.278,0,1,0,1454.125,11607,8192,256,4,20,0.0,0,0,0.0,0,0,Normal Traffic
137,106637798,10,608,68,50,60.8,9.295160031,62,56,59.6,3.098386677,11.29055572,0.187550759,5612515.684,22200000.0,96600000,3,107000000,11800000.0,32000000.0,96600000,3,107000000,11800000.0,32000000.0,96600000,3,248,248,0.09377538,0.09377538,50,68,59.71428571,6.965219718,48.51428571,0,0,0,62.7,608,-1,-1,9,20,206.5,255,158,53300000.0,96600000,10000000,Normal Traffic
80,81901432,8,321,321,0,40.125,113.4906384,5792,0,1932.5,2181.008184,145.4919616,0.170937182,6300110.154,22700000.0,81800000,2,81800000,11700000.0,30900000.0,81800000,2,148409,29681.8,60262.85536,137154,45,264,200,0.09767839,0.073258792,0,5792,794.4,1621.910064,2630592.257,0,0,1,851.1428571,321,274,235,1,32,975.0,975,975,81800000.0,81800000,81800000,DoS
